Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
Kingdom Hearts II,PS2,Role-Playing,Square Enix,3.8720000000000008,1.0208,2.4288,0.2992,7.620800000000002,8.7,9.0,E10+,11.0
Super Mario 3D World,WiiU,Platform,Nintendo,1.0128000000000001,0.5568000000000001,0.35040000000000004,0.15360000000000001,2.0736000000000003,9.3,9.0,E,3.0
Fable II,X360,Role-Playing,Microsoft Game Studios,3.2128,1.5872000000000002,0.1408,0.5248,5.4656,8.9,6.5,M,8.0
Namco Museum,GBA,Misc,Namco Bandai Games,7.200000000000001,2.6640000000000006,0.12000000000000002,0.16800000000000004,10.176000000000002,7.9,7.3,E,15.0
Batman: Arkham Asylum,PS3,Action,Eidos Interactive,2.508800000000001,1.4672000000000003,0.07840000000000003,0.6832,4.737600000000001,9.1,8.9,T,7.0
Metal Gear Solid 3: Snake Eater,PS2,Action,Konami Digital Entertainment,2.8032000000000004,0.0,1.5936000000000003,3.7056000000000004,8.121600000000003,9.1,9.3,M,12.0
Assassin's Creed: Revelations,PS3,Action,Ubisoft,1.128,1.6079999999999999,0.08000000000000002,0.5599999999999999,3.376,8.0,7.5,M,5.0
Fallout 4,XOne,Role-Playing,Bethesda Softworks,0.4016,0.21120000000000003,0.0016,0.060800000000000014,0.6752,8.8,6.2,M,1.0
FIFA 14,X360,Sports,Electronic Arts,0.4416000000000001,1.3872000000000004,0.0048000000000000004,0.19200000000000006,2.0256000000000003,8.4,4.2,E,3.0
Daxter,PSP,Platform,Sony Computer Entertainment,3.9200000000000004,1.616,0.0,1.2000000000000002,6.736000000000001,8.5,8.7,E10+,10.0
FIFA Soccer 06,PS2,Sports,Electronic Arts,1.3728000000000002,4.488,0.0704,1.4784000000000002,7.409600000000001,8.0,7.8,E,11.0
EyeToy Play,PS2,Misc,Sony Computer Entertainment,1.8304000000000002,4.784,0.4160000000000001,1.7264000000000002,8.736,8.0,7.5,E,13.0
Gran Turismo 5 Prologue,PS3,Racing,Sony Computer Entertainment,1.8432000000000002,2.6208000000000005,0.8208,0.7488000000000001,6.033600000000001,8.0,7.1,E,9.0
Assassin's Creed: Revelations,X360,Action,Ubisoft,1.8,1.176,0.032,0.34400000000000003,3.3520000000000003,8.0,7.2,M,5.0
Street Fighter IV,PS3,Fighting,Capcom,2.2736,1.1648000000000003,0.6496000000000001,0.5824000000000001,4.659200000000001,9.4,7.3,T,7.0
Madden NFL 2003,PS2,Sports,Electronic Arts,7.5264000000000015,0.4704000000000001,0.022400000000000003,1.2544000000000004,9.2736,9.5,7.7,E,14.0
Half-Life,PC,Shooter,Vivendi Games,12.2512,0.0,0.2736,0.0,12.524800000000003,9.6,9.1,M,19.0
World of Warcraft: The Burning Crusade,PC,Role-Playing,Activision,3.7008,2.1888000000000005,0.0,0.0,5.889600000000001,9.1,7.9,T,9.0
Battlefield 1,PS4,Shooter,Electronic Arts,0.0,0.0,0.0,0.0,0.0,8.8,8.4,M,0.0
God of War II,PS2,Action,Sony Computer Entertainment,3.3407999999999998,0.057600000000000005,0.057600000000000005,2.4048000000000003,5.8608,9.3,8.9,M,9.0
Fallout: New Vegas,X360,Role-Playing,Bethesda Softworks,2.5536000000000003,0.9888000000000002,0.038400000000000004,0.3168000000000001,3.888000000000001,8.4,8.1,M,6.0
Forza Motorsport 2,X360,Racing,Microsoft Game Studios,3.3840000000000003,1.8288,0.0432,0.5904,5.832000000000001,9.0,8.3,E,9.0
Carnival Games,Wii,Misc,Take-Two Interactive,3.0528000000000004,2.1168,0.07200000000000002,0.6048,5.832000000000001,5.6,6.0,E,9.0
Watch Dogs,PS4,Action,Ubisoft,0.44799999999999995,0.6080000000000001,0.0352,0.2048,1.2960000000000003,8.0,6.3,M,2.0
Tekken Tag Tournament,PS2,Fighting,Namco Bandai Games,4.300800000000001,3.8656000000000006,1.3056,0.8959999999999999,10.368000000000002,8.5,8.5,T,16.0
Far Cry 4,PS4,Shooter,Ubisoft,0.3616,0.6976000000000001,0.03200000000000001,0.2016,1.2928000000000002,8.5,7.7,M,2.0
Left 4 Dead 2,X360,Shooter,Electronic Arts,2.9904000000000006,0.9744000000000002,0.056000000000000015,0.4256000000000001,4.446400000000001,8.9,8.6,M,7.0
The Witcher 3: Wild Hunt,PS4,Role-Playing,Namco Bandai Games,0.1632,0.3408,0.036800000000000006,0.0944,0.6352000000000001,9.2,9.2,M,1.0
Assassin's Creed: Unity,PS4,Action,Ubisoft,0.3808,0.6624,0.0256,0.19840000000000002,1.2672,7.0,4.9,M,2.0
Batman: Arkham Knight,PS4,Action,Warner Bros. Interactive Entertainment,0.24480000000000005,0.27040000000000003,0.016000000000000004,0.1024,0.6320000000000001,8.7,7.6,M,1.0
The Legend of Zelda: Skyward Sword,Wii,Action,Nintendo,1.6239999999999999,0.9279999999999999,0.296,0.30400000000000005,3.16,9.3,8.0,E10+,5.0
Fallout 3,PS3,Role-Playing,Bethesda Softworks,2.7520000000000002,1.4464,0.08960000000000001,0.7552,5.043200000000001,9.0,8.0,M,8.0
Professor Layton and the Diabolical Box,DS,Puzzle,Nintendo,1.2960000000000003,2.5344,1.3248000000000002,0.5327999999999999,5.6736,8.4,8.8,E10+,9.0
EA Sports Active,Wii,Sports,Electronic Arts,2.3408,1.5120000000000002,0.06720000000000001,0.4480000000000001,4.368,8.1,8.7,E,7.0
Tony Hawk's Underground,PS2,Sports,Activision,4.7632,2.4335999999999998,0.020800000000000003,0.8736,8.112,9.0,8.7,T,13.0
Monster Hunter 4 Ultimate,3DS,Role-Playing,Nintendo,0.21760000000000002,0.15360000000000001,0.8384,0.0352,1.2448000000000001,8.6,8.7,T,2.0
The Elder Scrolls V: Skyrim,PC,Role-Playing,Bethesda Softworks,0.9279999999999999,1.6960000000000002,0.0,0.48,3.104,9.4,8.1,M,5.0
NBA 2K16,PS4,Sports,Take-Two Interactive,0.3984000000000001,0.10560000000000001,0.0048000000000000004,0.1104,0.6208,8.7,6.7,E10+,1.0
Tekken 5,PS2,Fighting,Namco Bandai Games,1.6368000000000003,3.4144000000000005,0.5456000000000001,1.232,6.8112,8.8,8.6,T,11.0
MotorStorm,PS3,Racing,Sony Computer Entertainment,2.4480000000000004,2.5600000000000005,0.096,1.072,6.192,8.4,7.4,T,10.0
World Soccer Winning Eleven 8 International,PS2,Sports,Konami Digital Entertainment,0.30720000000000003,3.6288000000000005,2.1504000000000008,1.3056000000000003,7.392000000000001,9.1,9.1,E,12.0
Sports Champions,PS3,Sports,Sony Computer Entertainment,2.0448000000000004,1.0752000000000004,0.09600000000000003,0.4800000000000001,3.686400000000001,7.6,7.9,E10+,6.0
Call of Duty: Ghosts,PS4,Shooter,Activision,0.8544000000000003,0.6864,0.024000000000000007,0.2736,1.8384000000000003,7.8,3.7,M,3.0
Flash Focus: Vision Training in Minutes a Day,DS,Misc,Nintendo,1.2384000000000002,2.2464000000000004,1.5120000000000002,0.504,5.5152,5.9,4.0,E,9.0
Tom Clancy's The Division,PS4,Shooter,Ubisoft,0.0,0.0,0.0,0.0,0.0,8.0,7.0,M,0.0
Big Brain Academy: Wii Degree,Wii,Misc,Nintendo,1.5120000000000002,2.7504,0.5904,0.6048,5.4576,6.8,6.9,E,9.0
LEGO Indiana Jones: The Original Adventures,X360,Action,Activision,3.072,1.2928000000000002,0.0,0.4608,4.8128,7.7,7.5,E10+,8.0
The Sims: Unleashed,PC,Simulation,Electronic Arts,4.5472,3.494400000000001,0.0,0.3808000000000001,8.422400000000001,7.9,8.0,T,14.0
Harry Potter and the Sorcerer's Stone,PS,Action,Electronic Arts,3.2880000000000003,4.800000000000001,0.3360000000000001,0.528,8.952,6.4,7.5,E,15.0
Super Paper Mario,Wii,Platform,Nintendo,2.8080000000000003,1.2384000000000002,0.8496,0.4464,5.3424000000000005,8.5,7.9,E,9.0
Spyro: Year of the Dragon,PS,Platform,Sony Computer Entertainment,4.9408,4.044800000000001,0.0,0.4864000000000001,9.4976,9.1,8.8,E,16.0
Assassin's Creed IV: Black Flag,PS3,Action,Ubisoft,0.6384000000000001,0.8064000000000001,0.06240000000000002,0.2736,1.7808000000000002,8.8,8.1,M,3.0
FIFA Soccer 2005,PS2,Sports,Electronic Arts,1.1136000000000001,4.7616000000000005,0.07680000000000001,1.1328,7.104000000000002,8.1,7.6,E,12.0
Tony Hawk's Pro Skater 4,PS2,Sports,Activision,4.7712,2.6432,0.022400000000000003,0.784,8.2208,9.4,8.5,T,14.0
MySims,DS,Simulation,Electronic Arts,2.2752000000000003,2.2896000000000005,0.11520000000000001,0.5904,5.2704,6.7,7.3,E,9.0
Midnight Club 3: DUB Edition,PSP,Racing,Take-Two Interactive,2.9040000000000004,2.1296,0.0,1.3904000000000003,6.424,7.4,8.4,E10+,11.0
SOCOM: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,5.6672,1.8144000000000005,0.13440000000000002,0.5376000000000001,8.176,8.2,7.9,M,14.0
Jak and Daxter: The Precursor Legacy,PS2,Platform,Sony Computer Entertainment,4.992000000000001,2.6160000000000005,0.36,0.792,8.736,9.0,8.7,E,15.0
Pro Evolution Soccer 2008,PS2,Sports,Konami Digital Entertainment,0.07200000000000002,0.0,0.9216000000000001,4.219200000000001,5.2272,8.2,7.9,E,9.0
Resident Evil 4,PS2,Action,Capcom,3.6608000000000005,1.4608,0.8096000000000002,0.44000000000000006,6.371200000000001,9.6,8.9,M,11.0
Guitar Hero: World Tour,Wii,Misc,Activision,2.9696,1.2288000000000001,0.0,0.43520000000000003,4.6336,8.6,7.6,T,8.0
FIFA Soccer 10,PS3,Sports,Electronic Arts,0.672,2.7440000000000007,0.056000000000000015,0.5824000000000001,4.054400000000001,9.1,7.6,E,7.0
Star Wars: Battlefront,PS2,Shooter,LucasArts,3.7056000000000004,2.3424000000000005,0.05760000000000001,0.8448000000000002,6.9312000000000005,8.2,8.7,T,12.0
The Simpsons: Road Rage,PS2,Racing,Electronic Arts,4.848000000000001,2.808,0.0,1.008,8.664,6.4,7.7,T,15.0
Luigi's Mansion,GC,Action,Nintendo,5.712,1.608,1.104,0.24000000000000005,8.64,7.8,8.5,E,15.0
Battlefield 4,PS4,Shooter,Electronic Arts,0.6480000000000001,0.7440000000000002,0.08160000000000002,0.24480000000000005,1.7232000000000003,8.5,6.9,M,3.0
Star Wars: Battlefront II,PS2,Shooter,LucasArts,3.8368000000000007,1.7952000000000004,0.05280000000000001,0.6512,6.3184000000000005,8.4,9.0,T,11.0
Cooking Mama 2: Dinner With Friends,DS,Simulation,505 Games,2.3040000000000007,2.1456,0.14400000000000004,0.5616000000000001,5.155200000000001,7.0,8.0,E,9.0
Grand Theft Auto: Liberty City Stories,PS2,Action,Take-Two Interactive,2.4960000000000004,2.2399999999999998,0.11200000000000002,0.8,5.664000000000001,7.8,7.8,M,10.0
The Getaway,PS2,Action,Sony Computer Entertainment,2.7552000000000003,3.9648000000000008,0.11200000000000003,1.0976000000000001,7.9296000000000015,7.2,6.8,M,14.0
James Bond 007: Agent Under Fire,PS2,Shooter,Electronic Arts,4.5600000000000005,2.7119999999999997,0.24000000000000005,0.984,8.472,7.2,7.9,T,15.0
FIFA Soccer 11,X360,Sports,Electronic Arts,0.6816000000000001,2.2944000000000004,0.019200000000000002,0.3840000000000001,3.379200000000001,8.8,7.5,E,6.0
Left 4 Dead,X360,Shooter,Electronic Arts,3.4048000000000003,0.6272000000000001,0.06400000000000002,0.384,4.4928,8.9,7.9,M,8.0
Assassin's Creed: Unity,XOne,Action,Ubisoft,0.7264,0.28800000000000003,0.0,0.10560000000000001,1.12,7.2,4.1,M,2.0
Resident Evil 5,X360,Action,Capcom,2.3632,1.0416000000000003,0.13440000000000002,0.3808000000000001,3.920000000000001,8.3,7.5,M,7.0
Assassin's Creed: Brotherhood,X360,Action,Ubisoft,2.7360000000000007,0.3648000000000001,0.028800000000000006,0.23040000000000005,3.350400000000001,8.9,8.3,M,6.0
Battlefield 4,PS3,Shooter,Electronic Arts,0.6240000000000001,0.6816000000000001,0.12960000000000002,0.24000000000000005,1.6752000000000005,8.0,5.8,M,3.0
Batman: Arkham Asylum,X360,Action,Eidos Interactive,2.4640000000000004,1.064,0.022400000000000003,0.3472,3.8976000000000006,9.2,8.7,T,7.0
Battlefield 4,X360,Shooter,Electronic Arts,1.032,0.4848000000000001,0.009600000000000001,0.14880000000000002,1.6704000000000003,7.9,5.6,M,3.0
Battlefield: Bad Company 2,X360,Shooter,Electronic Arts,2.0160000000000005,0.9696000000000002,0.038400000000000004,0.30720000000000003,3.331200000000001,8.8,8.6,M,6.0
Guitar Hero: On Tour,DS,Misc,Activision,2.6880000000000006,1.2928000000000002,0.0128,0.44799999999999995,4.428800000000001,7.1,8.8,E10+,8.0
Clubhouse Games,DS,Misc,Nintendo,0.944,2.8640000000000003,1.168,0.544,5.5200000000000005,8.3,8.4,E,10.0
Borderlands,X360,Shooter,Take-Two Interactive,2.688,0.7952,0.033600000000000005,0.32480000000000003,3.8528000000000007,8.4,8.2,M,7.0
Tekken 4,PS2,Fighting,Namco Bandai Games,3.472000000000001,2.8448,0.7392000000000001,0.6496000000000001,7.705600000000001,7.9,8.3,T,14.0
Grand Theft Auto 2,PS,Action,Take-Two Interactive,3.2544,5.9616,0.0,0.6336,9.8496,7.0,8.0,T,18.0
Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,0.17440000000000003,0.21760000000000002,0.07840000000000001,0.07680000000000001,0.5456000000000001,9.3,8.2,M,1.0
Spider-Man 2,PS2,Action,Activision,3.3600000000000008,2.3040000000000003,0.038400000000000004,0.8256000000000002,6.547200000000001,8.0,8.9,T,12.0
FIFA Soccer 2003,PS2,Sports,Electronic Arts,1.0304000000000002,5.1072,0.11200000000000003,1.3664,7.616000000000001,8.8,6.7,E,14.0
LittleBigPlanet 2,PS3,Platform,Sony Computer Entertainment,1.4640000000000002,0.8400000000000001,0.048,0.36800000000000005,2.712,9.1,8.4,E,5.0
Crash Bash,PS,Misc,Sony Computer Entertainment,3.9936000000000007,3.7632,0.4864000000000001,0.43520000000000003,8.678400000000002,6.8,8.2,E,16.0
Assassin's Creed Syndicate,PS4,Action,Ubisoft,0.12960000000000002,0.3184,0.011200000000000002,0.08320000000000001,0.5424000000000001,7.6,6.8,M,1.0
LEGO Batman: The Videogame,X360,Action,Warner Bros. Interactive Entertainment,2.6112,1.3056,0.0,0.4096,4.3264000000000005,7.6,7.9,E10+,8.0
Destiny,XOne,Shooter,Activision,0.6848000000000001,0.29440000000000005,0.0,0.09920000000000001,1.0784,7.5,5.5,T,2.0
Far Cry 3,PS3,Shooter,Ubisoft,0.5632,1.088,0.06400000000000002,0.42880000000000007,2.144,9.0,8.5,M,4.0
James Bond 007: Nightfire,PS2,Shooter,Electronic Arts,3.248,2.8896,0.26880000000000004,1.0304000000000002,7.459200000000001,7.7,8.5,T,14.0
Star Wars Episode III: Revenge of the Sith,PS2,Action,LucasArts,2.5872,2.4464,0.05280000000000001,0.7568000000000001,5.8432,6.0,7.2,T,11.0
The Legend of Zelda: Spirit Tracks,DS,Action,Nintendo,1.568,1.0192000000000003,0.8288000000000001,0.29120000000000007,3.7072000000000007,8.7,7.8,E10+,7.0
Max Payne,PS2,Shooter,Take-Two Interactive,4.776,2.5200000000000005,0.12000000000000002,0.528,7.944000000000001,8.0,8.5,M,15.0
Assassin's Creed IV: Black Flag,X360,Action,Ubisoft,0.9120000000000001,0.5328000000000002,0.0048000000000000004,0.13920000000000002,1.5840000000000003,8.6,7.9,M,3.0
The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,3.1200000000000006,2.6624000000000003,0.10400000000000002,0.9568000000000002,6.822400000000001,8.5,8.7,T,13.0
Gears of War: Ultimate Edition,XOne,Shooter,Microsoft Game Studios,0.4176,0.05280000000000001,0.0,0.054400000000000004,0.5248,8.2,7.5,M,1.0
True Crime: Streets of LA,PS2,Action,Activision,3.9312,2.184,0.041600000000000005,0.6448,6.8016000000000005,7.7,8.0,M,13.0
Professor Layton and the Unwound Future,DS,Puzzle,Nintendo,0.768,2.0096000000000003,1.0496,0.3456000000000001,4.1728000000000005,8.6,9.2,E10+,8.0
FIFA 16,XOne,Sports,Electronic Arts,0.14240000000000003,0.33920000000000006,0.0,0.038400000000000004,0.52,8.4,4.4,E,1.0
Wii Music,Wii,Misc,Nintendo,1.7280000000000002,1.4208000000000003,0.5888000000000001,0.4096,4.16,6.3,4.6,E,8.0
Madden NFL 16,PS4,Sports,Electronic Arts,0.3744,0.048,0.0,0.096,0.5184000000000001,8.3,5.9,E,1.0
Gran Turismo 6,PS3,Racing,Sony Computer Entertainment,0.3456,0.8016000000000002,0.19200000000000006,0.21120000000000005,1.5504000000000002,8.1,7.7,E,3.0
Halo: The Master Chief Collection,XOne,Shooter,Microsoft Game Studios,0.6112000000000001,0.32000000000000006,0.009600000000000001,0.0928,1.0336,8.5,7.2,M,2.0
Super Mario Maker,WiiU,Platform,Nintendo,0.1888,0.14240000000000003,0.1504,0.03200000000000001,0.5136000000000001,8.8,8.7,E,1.0
God of War: Chains of Olympus,PSP,Action,Sony Computer Entertainment,1.8944,1.2800000000000002,0.0512,0.8448000000000001,4.070400000000001,9.1,8.6,M,8.0
Enter the Matrix,PS2,Action,Atari,3.7024000000000004,2.3296000000000006,0.1872,0.39520000000000005,6.614400000000002,6.2,8.1,T,13.0
Crisis Core: Final Fantasy VII,PSP,Role-Playing,Square Enix,1.9440000000000002,0.8496,1.1520000000000004,0.6192000000000001,4.579200000000001,8.3,8.0,T,9.0
Dance Central,X360,Misc,MTV Games,2.064,0.7296000000000002,0.009600000000000001,0.24960000000000007,3.0432000000000006,8.2,7.6,T,6.0
L.A. Noire,PS3,Adventure,Take-Two Interactive,1.016,1.032,0.096,0.392,2.536,8.9,7.7,M,5.0
Ace Combat 04: Shattered Skies,PS2,Simulation,Sony Computer Entertainment Europe,4.944000000000001,1.3440000000000003,0.9120000000000001,0.40800000000000003,7.6080000000000005,8.9,9.1,E,15.0
Animal Crossing,GC,Simulation,Nintendo,4.6080000000000005,0.384,2.3760000000000003,0.21599999999999997,7.5600000000000005,8.7,8.9,E,15.0
FIFA Soccer 08,PS2,Sports,Electronic Arts,0.9792000000000001,0.0,0.0,3.5424,4.521600000000001,8.3,6.5,E,9.0
Spider-Man,PS,Action,Activision,4.352,3.2,0.0512,0.4096,8.0128,8.7,9.0,E,16.0
Mario Party 9,Wii,Misc,Nintendo,0.6784000000000001,0.6976000000000001,0.4864000000000001,0.1408,2.0032,7.3,6.8,E,4.0
Sonic Rush,DS,Platform,Sega,2.1296,2.7456000000000005,0.10560000000000001,0.5104,5.491200000000001,8.2,8.5,E,11.0
Rhythm Heaven,DS,Misc,Nintendo,0.7040000000000002,0.6400000000000001,2.4704,0.16640000000000002,3.9808000000000003,8.3,9.0,E,8.0
Fallout: New Vegas,PS3,Role-Playing,Bethesda Softworks,1.4592000000000005,0.9888000000000002,0.09600000000000003,0.4416000000000001,2.9856000000000003,8.2,7.8,M,6.0
Personal Trainer: Cooking,DS,Misc,Nintendo,1.4400000000000002,1.6,1.6480000000000001,0.272,4.976,8.1,7.8,E,10.0
The Elder Scrolls IV: Oblivion,PS3,Role-Playing,Ubisoft,2.4336,1.2240000000000002,0.20160000000000003,0.6192000000000001,4.464000000000001,9.3,8.0,M,9.0
The Legend of Zelda: A Link Between Worlds,3DS,Action,Nintendo,0.672,0.4848000000000001,0.22080000000000005,0.11040000000000003,1.4880000000000004,9.1,8.9,E,3.0
Resident Evil 6,PS3,Shooter,Capcom,0.5632,0.6016,0.5632,0.25600000000000006,1.9840000000000004,7.4,5.4,M,4.0
Mass Effect 2,X360,Role-Playing,Electronic Arts,1.9104000000000003,0.7776000000000003,0.028800000000000006,0.25920000000000004,2.976000000000001,9.6,8.9,M,6.0
Dragon Ball Z: Budokai,PS2,Fighting,Atari,4.8608,0.6272000000000002,1.2320000000000002,0.17920000000000003,6.921600000000001,6.7,7.9,T,14.0
Madden NFL 2002,PS2,Sports,Electronic Arts,6.0,0.384,0.024,1.008,7.392000000000001,9.4,7.9,E,15.0
The Sims: Vacation,PC,Simulation,Electronic Arts,3.8528000000000007,2.7104000000000004,0.0,0.3136000000000001,6.8768,7.5,7.8,T,14.0
Animal Crossing: Happy Home Designer,3DS,Simulation,Nintendo,0.0816,0.1632,0.22399999999999998,0.019200000000000002,0.488,6.6,6.9,E,1.0
The Sims 4,PC,Simulation,Electronic Arts,0.32000000000000006,0.5824000000000001,0.0,0.07360000000000001,0.976,7.0,3.9,T,2.0
Borderlands 2,X360,Shooter,Take-Two Interactive,1.2096,0.5632,0.0256,0.16000000000000003,1.952,8.9,8.2,M,4.0
LEGO Batman: The Videogame,DS,Action,Warner Bros. Interactive Entertainment,2.24,1.2928000000000002,0.0,0.3712,3.904,7.2,8.0,E10+,8.0
Kung Fu Panda,X360,Action,Activision,2.4448000000000003,1.0752000000000002,0.0,0.3712,3.891200000000001,7.5,7.4,E10+,8.0
Mass Effect 3,X360,Role-Playing,Electronic Arts,1.2416,0.5376000000000001,0.019200000000000002,0.15360000000000001,1.9456000000000004,9.3,5.8,M,4.0
Heavy Rain,PS3,Adventure,Sony Computer Entertainment,1.2384000000000002,1.1616000000000002,0.05760000000000001,0.45120000000000005,2.9088000000000003,8.7,7.7,M,6.0
Saints Row 2,X360,Action,THQ,2.4832,1.0112000000000003,0.0256,0.35840000000000005,3.8784,8.1,8.1,M,8.0
Tom Clancy's Splinter Cell,XB,Action,Ubisoft,4.144000000000001,2.3296000000000006,0.0,0.29120000000000007,6.764800000000002,9.3,8.5,T,14.0
FIFA 14,PS4,Sports,Electronic Arts,0.29280000000000006,0.8880000000000002,0.052800000000000014,0.21120000000000005,1.4448,8.7,6.3,E,3.0
Killzone 2,PS3,Shooter,Sony Computer Entertainment,1.568,1.1872000000000003,0.08960000000000001,0.5264000000000001,3.3712000000000004,9.1,8.1,M,7.0
Far Cry 3,X360,Shooter,Ubisoft,0.8832,0.8448000000000001,0.0128,0.17920000000000003,1.9200000000000004,9.1,8.6,M,4.0
Epic Mickey,Wii,Platform,Disney Interactive Studios,1.9584000000000004,0.6048000000000001,0.11520000000000002,0.21120000000000005,2.880000000000001,7.3,7.0,E,6.0
NBA 2K13,X360,Sports,Take-Two Interactive,1.6640000000000001,0.12800000000000003,0.0064,0.12160000000000003,1.9200000000000004,8.8,7.2,E,4.0
Dragon Ball Z: Budokai Tenkaichi 3,PS2,Fighting,Atari,1.656,0.0,1.0944000000000003,1.5696000000000003,4.320000000000001,7.3,9.2,T,9.0
The Sims: Livin Large,PC,Misc,Electronic Arts,4.275200000000001,3.0208,0.0,0.33280000000000004,7.654400000000002,8.2,6.6,T,16.0
World Soccer Winning Eleven 6 International,PS2,Sports,Konami Digital Entertainment,0.26880000000000004,2.8224000000000005,2.5984000000000003,1.0080000000000002,6.697600000000001,9.3,9.1,E,14.0
Devil May Cry,PS2,Action,Capcom,3.2640000000000002,2.064,1.536,0.31200000000000006,7.176000000000001,9.4,8.5,M,15.0
Star Wars: The Old Republic,PC,Role-Playing,Electronic Arts,1.2640000000000002,0.808,0.0,0.30400000000000005,2.368,8.5,5.9,T,5.0
Middle-Earth: Shadow of Mordor,PS4,Action,Warner Bros. Interactive Entertainment,0.32320000000000004,0.4576,0.016000000000000004,0.1504,0.9472,8.4,8.1,M,2.0
