Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
Tom Clancy's The Division,PS4,Shooter,Ubisoft,1.35,1.7,0.15,0.6,3.8,8.0,7.0,M,0.0
Big Brain Academy: Wii Degree,Wii,Misc,Nintendo,1.05,1.91,0.41,0.42,3.79,6.8,6.9,E,9.0
LEGO Indiana Jones: The Original Adventures,X360,Action,Activision,2.4,1.01,0.0,0.36,3.76,7.7,7.5,E10+,8.0
The Sims: Unleashed,PC,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76,7.9,8.0,T,14.0
Harry Potter and the Sorcerer's Stone,PS,Action,Electronic Arts,1.37,2.0,0.14,0.22,3.73,6.4,7.5,E,15.0
Super Paper Mario,Wii,Platform,Nintendo,1.95,0.86,0.59,0.31,3.71,8.5,7.9,E,9.0
Spyro: Year of the Dragon,PS,Platform,Sony Computer Entertainment,1.93,1.58,0.0,0.19,3.71,9.1,8.8,E,16.0
Assassin's Creed IV: Black Flag,PS3,Action,Ubisoft,1.33,1.68,0.13,0.57,3.71,8.8,8.1,M,3.0
FIFA Soccer 2005,PS2,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7,8.1,7.6,E,12.0
Tony Hawk's Pro Skater 4,PS2,Sports,Activision,2.13,1.18,0.01,0.35,3.67,9.4,8.5,T,14.0
MySims,DS,Simulation,Electronic Arts,1.58,1.59,0.08,0.41,3.66,6.7,7.3,E,9.0
Midnight Club 3: DUB Edition,PSP,Racing,Take-Two Interactive,1.65,1.21,0.0,0.79,3.65,7.4,8.4,E10+,11.0
SOCOM: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65,8.2,7.9,M,14.0
Jak and Daxter: The Precursor Legacy,PS2,Platform,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64,9.0,8.7,E,15.0
Pro Evolution Soccer 2008,PS2,Sports,Konami Digital Entertainment,0.05,0.0,0.64,2.93,3.63,8.2,7.9,E,9.0
Resident Evil 4,PS2,Action,Capcom,2.08,0.83,0.46,0.25,3.62,9.6,8.9,M,11.0
Guitar Hero: World Tour,Wii,Misc,Activision,2.32,0.96,0.0,0.34,3.62,8.6,7.6,T,8.0
FIFA Soccer 10,PS3,Sports,Electronic Arts,0.6,2.45,0.05,0.52,3.62,9.1,7.6,E,7.0
Star Wars: Battlefront,PS2,Shooter,LucasArts,1.93,1.22,0.03,0.44,3.61,8.2,8.7,T,12.0
The Simpsons: Road Rage,PS2,Racing,Electronic Arts,2.02,1.17,0.0,0.42,3.61,6.4,7.7,T,15.0
Luigi's Mansion,GC,Action,Nintendo,2.38,0.67,0.46,0.1,3.6,7.8,8.5,E,15.0
Battlefield 4,PS4,Shooter,Electronic Arts,1.35,1.55,0.17,0.51,3.59,8.5,6.9,M,3.0
Star Wars: Battlefront II,PS2,Shooter,LucasArts,2.18,1.02,0.03,0.37,3.59,8.4,9.0,T,11.0
Cooking Mama 2: Dinner With Friends,DS,Simulation,505 Games,1.6,1.49,0.1,0.39,3.58,7.0,8.0,E,9.0
Grand Theft Auto: Liberty City Stories,PS2,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,7.8,7.8,M,10.0
The Getaway,PS2,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,7.2,6.8,M,14.0
James Bond 007: Agent Under Fire,PS2,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,3.53,7.2,7.9,T,15.0
FIFA Soccer 11,X360,Sports,Electronic Arts,0.71,2.39,0.02,0.4,3.52,8.8,7.5,E,6.0
Left 4 Dead,X360,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,3.51,8.9,7.9,M,8.0
Assassin's Creed: Unity,XOne,Action,Ubisoft,2.27,0.9,0.0,0.33,3.5,7.2,4.1,M,2.0
Resident Evil 5,X360,Action,Capcom,2.11,0.93,0.12,0.34,3.5,8.3,7.5,M,7.0
Assassin's Creed: Brotherhood,X360,Action,Ubisoft,2.85,0.38,0.03,0.24,3.49,8.9,8.3,M,6.0
Battlefield 4,PS3,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,3.49,8.0,5.8,M,3.0
Batman: Arkham Asylum,X360,Action,Eidos Interactive,2.2,0.95,0.02,0.31,3.48,9.2,8.7,T,7.0
Battlefield 4,X360,Shooter,Electronic Arts,2.15,1.01,0.02,0.31,3.48,7.9,5.6,M,3.0
Battlefield: Bad Company 2,X360,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,3.47,8.8,8.6,M,6.0
Guitar Hero: On Tour,DS,Misc,Activision,2.1,1.01,0.01,0.35,3.46,7.1,8.8,E10+,8.0
Clubhouse Games,DS,Misc,Nintendo,0.59,1.79,0.73,0.34,3.45,8.3,8.4,E,10.0
Borderlands,X360,Shooter,Take-Two Interactive,2.4,0.71,0.03,0.29,3.44,8.4,8.2,M,7.0
Tekken 4,PS2,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,7.9,8.3,T,14.0
Grand Theft Auto 2,PS,Action,Take-Two Interactive,1.13,2.07,0.0,0.22,3.42,7.0,8.0,T,18.0
Metal Gear Solid V: The Phantom Pain,PS4,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,3.41,9.3,8.2,M,1.0
Spider-Man 2,PS2,Action,Activision,1.75,1.2,0.02,0.43,3.41,8.0,8.9,T,12.0
FIFA Soccer 2003,PS2,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4,8.8,6.7,E,14.0
LittleBigPlanet 2,PS3,Platform,Sony Computer Entertainment,1.83,1.05,0.06,0.46,3.39,9.1,8.4,E,5.0
Crash Bash,PS,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0.17,3.39,6.8,8.2,E,16.0
Assassin's Creed Syndicate,PS4,Action,Ubisoft,0.81,1.99,0.07,0.52,3.39,7.6,6.8,M,1.0
LEGO Batman: The Videogame,X360,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0.0,0.32,3.38,7.6,7.9,E10+,8.0
Destiny,XOne,Shooter,Activision,2.14,0.92,0.0,0.31,3.37,7.5,5.5,T,2.0
Far Cry 3,PS3,Shooter,Ubisoft,0.88,1.7,0.1,0.67,3.35,9.0,8.5,M,4.0
James Bond 007: Nightfire,PS2,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,3.33,7.7,8.5,T,14.0
Star Wars Episode III: Revenge of the Sith,PS2,Action,LucasArts,1.47,1.39,0.03,0.43,3.32,6.0,7.2,T,11.0
The Legend of Zelda: Spirit Tracks,DS,Action,Nintendo,1.4,0.91,0.74,0.26,3.31,8.7,7.8,E10+,7.0
Max Payne,PS2,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,3.31,8.0,8.5,M,15.0
Assassin's Creed IV: Black Flag,X360,Action,Ubisoft,1.9,1.11,0.01,0.29,3.3,8.6,7.9,M,3.0
The Lord of the Rings: The Return of the King,PS2,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.28,8.5,8.7,T,13.0
Gears of War: Ultimate Edition,XOne,Shooter,Microsoft Game Studios,2.61,0.33,0.0,0.34,3.28,8.2,7.5,M,1.0
True Crime: Streets of LA,PS2,Action,Activision,1.89,1.05,0.02,0.31,3.27,7.7,8.0,M,13.0
Professor Layton and the Unwound Future,DS,Puzzle,Nintendo,0.6,1.57,0.82,0.27,3.26,8.6,9.2,E10+,8.0
FIFA 16,XOne,Sports,Electronic Arts,0.89,2.12,0.0,0.24,3.25,8.4,4.4,E,1.0
Wii Music,Wii,Misc,Nintendo,1.35,1.11,0.46,0.32,3.25,6.3,4.6,E,8.0
Madden NFL 16,PS4,Sports,Electronic Arts,2.34,0.3,0.0,0.6,3.24,8.3,5.9,E,1.0
Gran Turismo 6,PS3,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,3.23,8.1,7.7,E,3.0
Halo: The Master Chief Collection,XOne,Shooter,Microsoft Game Studios,1.91,1.0,0.03,0.29,3.23,8.5,7.2,M,2.0
Super Mario Maker,WiiU,Platform,Nintendo,1.18,0.89,0.94,0.2,3.21,8.8,8.7,E,1.0
God of War: Chains of Olympus,PSP,Action,Sony Computer Entertainment,1.48,1.0,0.04,0.66,3.18,9.1,8.6,M,8.0
Enter the Matrix,PS2,Action,Atari,1.78,1.12,0.09,0.19,3.18,6.2,8.1,T,13.0
Crisis Core: Final Fantasy VII,PSP,Role-Playing,Square Enix,1.35,0.59,0.8,0.43,3.18,8.3,8.0,T,9.0
Dance Central,X360,Misc,MTV Games,2.15,0.76,0.01,0.26,3.17,8.2,7.6,T,6.0
L.A. Noire,PS3,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,3.17,8.9,7.7,M,5.0
Ace Combat 04: Shattered Skies,PS2,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,3.17,8.9,9.1,E,15.0
Animal Crossing,GC,Simulation,Nintendo,1.92,0.16,0.99,0.09,3.15,8.7,8.9,E,15.0
FIFA Soccer 08,PS2,Sports,Electronic Arts,0.68,0.0,0.0,2.46,3.14,8.3,6.5,E,9.0
Spider-Man,PS,Action,Activision,1.7,1.25,0.02,0.16,3.13,8.7,9.0,E,16.0
Mario Party 9,Wii,Misc,Nintendo,1.06,1.09,0.76,0.22,3.13,7.3,6.8,E,4.0
Sonic Rush,DS,Platform,Sega,1.21,1.56,0.06,0.29,3.12,8.2,8.5,E,11.0
Rhythm Heaven,DS,Misc,Nintendo,0.55,0.5,1.93,0.13,3.11,8.3,9.0,E,8.0
Fallout: New Vegas,PS3,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,3.11,8.2,7.8,M,6.0
Personal Trainer: Cooking,DS,Misc,Nintendo,0.9,1.0,1.03,0.17,3.11,8.1,7.8,E,10.0
The Elder Scrolls IV: Oblivion,PS3,Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,3.1,9.3,8.0,M,9.0
The Legend of Zelda: A Link Between Worlds,3DS,Action,Nintendo,1.4,1.01,0.46,0.23,3.1,9.1,8.9,E,3.0
Resident Evil 6,PS3,Shooter,Capcom,0.88,0.94,0.88,0.4,3.1,7.4,5.4,M,4.0
Mass Effect 2,X360,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,3.1,9.6,8.9,M,6.0
Dragon Ball Z: Budokai,PS2,Fighting,Atari,2.17,0.28,0.55,0.08,3.09,6.7,7.9,T,14.0
Madden NFL 2002,PS2,Sports,Electronic Arts,2.5,0.16,0.01,0.42,3.08,9.4,7.9,E,15.0
The Sims: Vacation,PC,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,3.07,7.5,7.8,T,14.0
Animal Crossing: Happy Home Designer,3DS,Simulation,Nintendo,0.51,1.02,1.4,0.12,3.05,6.6,6.9,E,1.0
The Sims 4,PC,Simulation,Electronic Arts,1.0,1.82,0.0,0.23,3.05,7.0,3.9,T,2.0
Borderlands 2,X360,Shooter,Take-Two Interactive,1.89,0.88,0.04,0.25,3.05,8.9,8.2,M,4.0
LEGO Batman: The Videogame,DS,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0.0,0.29,3.05,7.2,8.0,E10+,8.0
Kung Fu Panda,X360,Action,Activision,1.91,0.84,0.0,0.29,3.04,7.5,7.4,E10+,8.0
Mass Effect 3,X360,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,3.04,9.3,5.8,M,4.0
Heavy Rain,PS3,Adventure,Sony Computer Entertainment,1.29,1.21,0.06,0.47,3.03,8.7,7.7,M,6.0
Saints Row 2,X360,Action,THQ,1.94,0.79,0.02,0.28,3.03,8.1,8.1,M,8.0
Tom Clancy's Splinter Cell,XB,Action,Ubisoft,1.85,1.04,0.0,0.13,3.02,9.3,8.5,T,14.0
FIFA 14,PS4,Sports,Electronic Arts,0.61,1.85,0.11,0.44,3.01,8.7,6.3,E,3.0
Killzone 2,PS3,Shooter,Sony Computer Entertainment,1.4,1.06,0.08,0.47,3.01,9.1,8.1,M,7.0
Far Cry 3,X360,Shooter,Ubisoft,1.38,1.32,0.02,0.28,3.0,9.1,8.6,M,4.0
Epic Mickey,Wii,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3.0,7.3,7.0,E,6.0
NBA 2K13,X360,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,3.0,8.8,7.2,E,4.0
Dragon Ball Z: Budokai Tenkaichi 3,PS2,Fighting,Atari,1.15,0.0,0.76,1.09,3.0,7.3,9.2,T,9.0
The Sims: Livin Large,PC,Misc,Electronic Arts,1.67,1.18,0.0,0.13,2.99,8.2,6.6,T,16.0
World Soccer Winning Eleven 6 International,PS2,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,9.3,9.1,E,14.0
Devil May Cry,PS2,Action,Capcom,1.36,0.86,0.64,0.13,2.99,9.4,8.5,M,15.0
Star Wars: The Old Republic,PC,Role-Playing,Electronic Arts,1.58,1.01,0.0,0.38,2.96,8.5,5.9,T,5.0
Middle-Earth: Shadow of Mordor,PS4,Action,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0.47,2.96,8.4,8.1,M,2.0
Sonic Heroes,PS2,Platform,Sega,1.04,1.37,0.06,0.49,2.96,6.4,7.8,E,13.0
Hitman 2: Silent Assassin,PS2,Action,Eidos Interactive,1.36,1.15,0.04,0.41,2.96,8.5,7.8,M,14.0
Titanfall,XOne,Shooter,Electronic Arts,1.84,0.8,0.04,0.27,2.95,8.6,6.4,M,2.0
Battlefield: Bad Company 2,PS3,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,2.95,8.8,8.5,M,6.0
SOCOM II: U.S. Navy SEALs,PS2,Shooter,Sony Computer Entertainment,2.22,0.51,0.06,0.15,2.94,8.7,9.0,M,13.0
Pac-Man Collection,GBA,Puzzle,Atari,2.07,0.77,0.05,0.05,2.94,7.9,7.8,E,15.0
Street Fighter IV,X360,Fighting,Capcom,1.82,0.7,0.15,0.26,2.94,9.3,7.3,T,7.0
inFAMOUS,PS3,Action,Sony Computer Entertainment,1.76,0.68,0.12,0.37,2.93,8.5,8.3,T,7.0
Kirby Super Star Ultra,DS,Platform,Nintendo,1.55,0.04,1.19,0.15,2.92,7.6,8.8,E,8.0
Call of Duty: Ghosts,XOne,Shooter,Activision,1.88,0.77,0.0,0.27,2.92,7.8,4.3,M,3.0
Mass Effect,X360,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0.27,2.91,9.1,8.7,M,9.0
Sonic Mega Collection Plus,PS2,Misc,Sega,1.54,1.14,0.0,0.22,2.9,7.3,8.6,E,12.0
World Soccer Winning Eleven 7 International,PS2,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9,9.3,9.0,E,13.0
Sega Superstars Tennis,X360,Sports,Sega,1.75,0.86,0.0,0.28,2.89,6.7,6.8,E10+,8.0
Hot Shots Golf 3,PS2,Sports,Sony Computer Entertainment,0.99,0.32,1.38,0.2,2.89,8.5,8.9,E,15.0
Cooking Mama: Cook Off,Wii,Simulation,505 Games,1.41,1.12,0.05,0.3,2.89,6.1,5.3,E,9.0
Call of Duty: Finest Hour,PS2,Shooter,Activision,1.51,1.12,0.01,0.24,2.89,7.6,7.7,T,12.0
WarioWare: Smooth Moves,Wii,Puzzle,Nintendo,0.86,1.04,0.73,0.26,2.89,8.3,7.4,E10+,10.0
Madden NFL 13,X360,Sports,Electronic Arts,2.53,0.15,0.0,0.17,2.86,8.1,5.8,E,4.0
The Elder Scrolls III: Morrowind,XB,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86,8.7,8.7,T,14.0
Assassin's Creed IV: Black Flag,PS4,Action,Ubisoft,1.07,1.31,0.06,0.42,2.85,8.3,7.8,M,3.0
Mortal Kombat,PS3,Fighting,Warner Bros. Interactive Entertainment,1.98,0.53,0.0,0.34,2.84,8.4,8.4,M,5.0
Madden NFL 10,X360,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83,8.5,6.1,E,7.0
BioShock,X360,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,2.83,9.6,8.9,M,9.0
Metroid Prime,GC,Shooter,Nintendo,1.96,0.67,0.1,0.09,2.82,9.7,9.3,T,14.0
Assassin's Creed: Brotherhood,PS3,Action,Ubisoft,1.87,0.55,0.11,0.29,2.82,9.0,8.2,M,6.0
Medal of Honor,PS3,Shooter,Electronic Arts,1.28,1.04,0.07,0.42,2.81,7.5,7.5,M,6.0
inFAMOUS: Second Son,PS4,Action,Sony Computer Entertainment,1.28,0.98,0.07,0.46,2.79,8.0,7.9,T,2.0
NBA Street,PS2,Sports,Electronic Arts,2.19,0.22,0.0,0.38,2.79,8.9,8.6,E,15.0
Jak II,PS2,Platform,Sony Computer Entertainment,1.68,0.74,0.0,0.36,2.78,8.7,8.2,T,13.0
Need for Speed: Hot Pursuit,PS3,Racing,Electronic Arts,1.05,1.23,0.03,0.47,2.78,8.9,7.2,E10+,6.0
Skylanders: Spyro's Adventure,Wii,Action,Activision,1.35,1.13,0.0,0.3,2.78,8.1,5.6,E10+,5.0
Battlefield 3,PC,Shooter,Electronic Arts,0.89,1.43,0.0,0.46,2.78,8.9,7.5,M,5.0
Mortal Kombat X,PS4,Fighting,Warner Bros. Interactive Entertainment,1.5,0.8,0.0,0.48,2.78,8.3,7.7,M,1.0
The Sims,PS2,Simulation,Electronic Arts,1.41,1.12,0.0,0.24,2.77,8.3,7.7,T,13.0
Killzone 3,PS3,Shooter,Sony Computer Entertainment,1.45,0.86,0.09,0.38,2.77,8.4,7.9,M,5.0
Star Wars: The Force Unleashed,X360,Action,LucasArts,1.74,0.77,0.0,0.26,2.77,7.3,6.7,T,8.0
Yoshi's Island DS,DS,Platform,Nintendo,1.45,0.07,1.1,0.15,2.76,8.1,7.4,E,10.0
Saints Row: The Third,X360,Action,THQ,1.25,1.14,0.07,0.3,2.76,8.4,7.6,M,5.0
Tekken 6,PS3,Fighting,Namco Bandai Games,1.2,0.97,0.17,0.42,2.75,7.9,7.4,T,7.0
Sonic and the Secret Rings,Wii,Platform,Sega,1.21,1.19,0.04,0.29,2.73,6.9,6.6,E,9.0
The Legend of Zelda: A Link to the Past,GBA,Action,Nintendo,1.75,0.52,0.33,0.1,2.7,9.5,9.1,E,14.0
Onimusha: Warlords,PS2,Action,Virgin Interactive,0.99,0.48,1.09,0.14,2.7,8.6,8.2,M,15.0
L.A. Noire,X360,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,2.7,8.9,7.8,M,5.0
Call of Duty 3,X360,Shooter,Activision,1.49,0.92,0.02,0.27,2.7,8.2,6.5,T,10.0
Madden NFL 12,X360,Sports,Electronic Arts,2.42,0.11,0.0,0.16,2.69,7.8,5.9,E,5.0
LEGO Star Wars II: The Original Trilogy,PS2,Action,LucasArts,1.85,0.64,0.01,0.19,2.69,8.4,9.0,E10+,10.0
Killzone: Shadow Fall,PS4,Shooter,Sony Computer Entertainment,0.89,1.33,0.08,0.39,2.69,7.3,6.8,M,3.0
Madden NFL 11,X360,Sports,Electronic Arts,2.38,0.12,0.0,0.18,2.69,8.4,5.7,E,6.0
Burnout 3: Takedown,PS2,Racing,Electronic Arts,1.23,1.11,0.0,0.34,2.68,9.3,9.1,T,12.0
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,Puzzle,Nintendo,1.63,0.51,0.35,0.18,2.67,7.9,7.7,E,6.0
Professor Layton and the Last Specter,DS,Puzzle,Nintendo,0.28,1.39,0.68,0.32,2.67,8.3,8.7,E10+,7.0
Call Of Duty 2: Big Red One,PS2,Shooter,Activision,1.48,0.92,0.01,0.26,2.67,7.7,8.2,T,11.0
Medal of Honor,PS,Shooter,Electronic Arts,1.44,1.09,0.0,0.14,2.67,9.2,8.6,T,18.0
Fable,XB,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66,8.5,8.5,M,12.0
Guitar Hero: World Tour,X360,Misc,Activision,1.78,0.63,0.0,0.25,2.66,8.5,6.3,T,8.0
FIFA 17,XOne,Sports,Electronic Arts,0.43,2.05,0.0,0.17,2.65,8.4,5.5,E,0.0
Tom Clancy's Splinter Cell,PS2,Action,Ubisoft,1.15,1.11,0.0,0.4,2.65,8.9,7.7,T,13.0
Need for Speed: Shift,PS3,Racing,Electronic Arts,0.69,1.4,0.04,0.52,2.65,8.4,6.9,E,7.0
Medal of Honor Heroes,PSP,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65,7.1,7.9,T,10.0
Final Fantasy XIII-2,PS3,Role-Playing,Square Enix,0.78,0.73,0.89,0.23,2.63,7.9,6.6,T,5.0
Midnight Club: Street Racing,PS2,Racing,Take-Two Interactive,2.0,0.47,0.02,0.14,2.63,7.8,7.8,T,16.0
Skate 3,X360,Sports,Electronic Arts,1.47,0.93,0.0,0.24,2.63,8.0,8.0,T,6.0
ESPN NFL 2K5,PS2,Sports,Sega,2.15,0.12,0.0,0.36,2.62,9.0,8.2,E,12.0
Halo Wars,X360,Strategy,Microsoft Game Studios,1.54,0.8,0.04,0.24,2.62,8.2,7.2,T,7.0
NBA 2K12,X360,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,9.0,7.7,E,5.0
FIFA Soccer 10,X360,Sports,Electronic Arts,0.59,1.79,0.01,0.23,2.62,9.0,7.5,E,7.0
Medal of Honor,X360,Shooter,Electronic Arts,1.56,0.8,0.04,0.21,2.61,7.4,6.7,M,6.0
Harry Potter and the Chamber of Secrets,PS2,Action,Electronic Arts,0.9,1.22,0.04,0.44,2.61,7.1,7.6,E,14.0
God of War Collection,PS3,Action,Sony Computer Entertainment,1.7,0.44,0.06,0.4,2.6,9.1,8.7,M,7.0
NBA Live 2005,PS2,Sports,Electronic Arts,2.03,0.21,0.0,0.35,2.59,8.4,8.1,E,12.0
Mario Strikers Charged,Wii,Sports,Nintendo,1.05,1.05,0.24,0.24,2.58,7.9,8.0,E10+,9.0
FIFA Soccer 09,PS3,Sports,Electronic Arts,0.48,1.63,0.04,0.43,2.58,8.7,7.5,E,8.0
Style Savvy,DS,Simulation,Nintendo,0.62,0.82,0.96,0.18,2.58,7.3,7.7,E,8.0
WWE SmackDown vs. RAW 2007,PS2,Fighting,THQ,1.4,0.88,0.03,0.26,2.58,8.0,8.6,T,10.0
LEGO Star Wars: The Complete Saga,X360,Action,LucasArts,1.53,0.81,0.0,0.24,2.57,8.0,7.4,E10+,9.0
Madden NFL 08,PS2,Sports,Electronic Arts,2.14,0.08,0.0,0.35,2.57,7.8,7.8,E,9.0
Monster Hunter Freedom 2,PSP,Role-Playing,Capcom,0.37,0.27,1.75,0.18,2.57,7.2,8.7,T,9.0
Sonic Adventure 2 Battle,GC,Platform,Sega,1.7,0.59,0.21,0.07,2.56,7.3,8.3,E,15.0
Madden NFL 13,PS3,Sports,Electronic Arts,2.11,0.22,0.0,0.23,2.56,8.3,5.5,E,4.0
Dragon Age: Origins,X360,Role-Playing,Electronic Arts,1.76,0.55,0.03,0.22,2.56,8.6,7.9,M,7.0
Pokémon Colosseum,GC,Role-Playing,Nintendo,1.21,0.57,0.7,0.07,2.54,7.3,8.0,E,13.0
LittleBigPlanet,PSP,Platform,Sony Computer Entertainment,0.64,1.22,0.01,0.67,2.54,8.7,7.8,E10+,7.0
Madden NFL 09,X360,Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.53,8.3,7.0,E,8.0
Crazy Taxi,PS2,Racing,Acclaim Entertainment,1.13,1.12,0.06,0.22,2.52,8.0,7.9,T,15.0
Art Academy,DS,Misc,Nintendo,0.26,1.65,0.33,0.28,2.52,7.5,8.0,E,6.0
NBA 2K14,X360,Sports,Take-Two Interactive,2.1,0.19,0.0,0.23,2.52,8.7,4.9,E,3.0
Skylanders Giants,Wii,Action,Activision,1.48,0.83,0.0,0.21,2.52,7.8,7.0,E10+,4.0
Deca Sports,Wii,Sports,Konami Digital Entertainment,1.11,0.85,0.29,0.25,2.5,5.0,5.4,E,8.0
Marvel: Ultimate Alliance,X360,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.5,8.2,7.5,T,10.0
Mortal Kombat: Deadly Alliance,PS2,Fighting,Midway Games,1.81,0.52,0.0,0.15,2.49,7.9,8.8,M,14.0
Game Party,Wii,Misc,Midway Games,1.47,0.77,0.0,0.24,2.48,2.5,4.3,E,9.0
Bloodborne,PS4,Action,Sony Computer Entertainment,1.03,0.81,0.26,0.38,2.48,9.2,8.6,M,1.0
Mario Party 4,GC,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47,7.0,7.4,E,14.0
Pure,X360,Racing,Disney Interactive Studios,1.38,0.84,0.0,0.25,2.47,8.5,7.7,E,8.0
NBA 2K13,PS3,Sports,Take-Two Interactive,1.73,0.43,0.05,0.27,2.47,9.0,8.0,E,4.0
Saints Row: The Third,PS3,Action,THQ,0.86,1.04,0.18,0.38,2.47,8.2,7.7,M,5.0
Resistance 2,PS3,Shooter,Sony Computer Entertainment,1.15,0.84,0.1,0.38,2.46,8.7,6.1,M,8.0
NBA 2K15,PS4,Sports,Take-Two Interactive,1.47,0.54,0.01,0.43,2.45,8.3,7.0,E,2.0
Final Fantasy Tactics,PS,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45,8.3,8.2,T,19.0
Midnight Club: Los Angeles,PS3,Racing,Take-Two Interactive,1.56,0.53,0.05,0.31,2.45,8.2,8.2,T,8.0
The Sims: Bustin' Out,PS2,Simulation,Electronic Arts,1.07,1.19,0.0,0.18,2.43,8.1,8.4,T,13.0
LEGO Harry Potter: Years 1-4,Wii,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0.0,0.22,2.43,7.9,8.0,E10+,6.0
Call of Duty: Infinite Warfare,XOne,Shooter,Activision,1.46,0.74,0.0,0.22,2.42,7.8,3.1,M,0.0
Madden NFL 16,XOne,Sports,Electronic Arts,2.08,0.08,0.0,0.26,2.42,8.4,6.1,E,1.0
Tom Clancy's Rainbow Six: Vegas 2,X360,Shooter,Ubisoft,1.56,0.6,0.02,0.23,2.42,8.2,7.8,M,8.0
Need for Speed Carbon: Own the City,PSP,Racing,Electronic Arts,0.87,0.97,0.0,0.58,2.42,7.3,7.9,E10+,10.0
Dragon Ball Z: Budokai 2,PS2,Fighting,Atari,1.63,0.22,0.51,0.06,2.41,6.6,8.2,T,13.0
pro evolution soccer 2011,PS3,Sports,Konami Digital Entertainment,0.29,1.17,0.54,0.41,2.41,7.7,6.8,E,6.0
ATV Offroad Fury,PS2,Racing,Sony Computer Entertainment,2.07,0.26,0.0,0.08,2.41,8.2,8.4,E,15.0
Need for Speed: ProStreet,PS2,Racing,Electronic Arts,0.69,0.0,0.04,1.68,2.41,6.2,6.2,E10+,9.0
Halo: Combat Evolved Anniversary,X360,Shooter,Microsoft Game Studios,1.44,0.7,0.04,0.22,2.4,8.2,8.1,M,5.0
Guitar Hero,PS2,Misc,RedOctane,1.67,0.61,0.03,0.07,2.38,9.1,8.7,T,11.0
Madden NFL 11,PS3,Sports,Electronic Arts,2.04,0.15,0.0,0.2,2.38,8.3,6.1,E,6.0
Dead Island,X360,Action,Deep Silver,1.48,0.69,0.0,0.2,2.37,7.1,6.9,M,5.0
Half-Life 2,PC,Shooter,Vivendi Games,2.28,0.02,0.08,0.0,2.37,9.6,9.1,M,12.0
The Incredibles,PS2,Action,THQ,0.96,1.08,0.04,0.3,2.37,6.2,7.6,T,12.0
Madden NFL 08,X360,Sports,Electronic Arts,2.18,0.01,0.0,0.18,2.37,8.5,6.4,E,9.0
Tony Hawk's Underground 2,PS2,Sports,Activision,1.25,0.86,0.01,0.26,2.37,8.3,8.8,T,12.0
Zumba Fitness,X360,Sports,505 Games,1.74,0.45,0.0,0.18,2.37,4.2,5.5,E,6.0
