Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
FIFA Soccer 06,PS2,2005.0,Sports,Electronic Arts,0.6240000000000001,2.04,0.032,0.672,3.3680000000000003,8.0,7.8,E
EyeToy Play,PS2,2003.0,Misc,Sony Computer Entertainment,0.7040000000000001,1.8399999999999999,0.16000000000000003,0.664,3.3600000000000003,8.0,7.5,E
Gran Turismo 5 Prologue,PS3,2007.0,Racing,Sony Computer Entertainment,1.024,1.4560000000000002,0.45599999999999996,0.41600000000000004,3.3520000000000003,8.0,7.1,E
Assassin's Creed: Revelations,X360,2011.0,Action,Ubisoft,1.8,1.176,0.032,0.34400000000000003,3.3520000000000003,8.0,7.2,M
Street Fighter IV,PS3,2009.0,Fighting,Capcom,1.6239999999999999,0.8320000000000001,0.46399999999999997,0.41600000000000004,3.3280000000000003,9.4,7.3,T
Madden NFL 2003,PS2,2002.0,Sports,Electronic Arts,2.688,0.168,0.008,0.44800000000000006,3.312,9.5,7.7,E
Half-Life,PC,1997.0,Shooter,Vivendi Games,3.224,0.0,0.072,0.0,3.2960000000000003,9.6,9.1,M
World of Warcraft: The Burning Crusade,PC,2007.0,Role-Playing,Activision,2.056,1.2160000000000002,0.0,0.0,3.2720000000000002,9.1,7.9,T
Battlefield 1,PS4,2016.0,Shooter,Electronic Arts,0.8800000000000001,1.72,0.168,0.488,3.2640000000000002,8.8,8.4,M
God of War II,PS2,2007.0,Action,Sony Computer Entertainment,1.8559999999999999,0.032,0.032,1.336,3.2560000000000002,9.3,8.9,M
Fallout: New Vegas,X360,2010.0,Role-Playing,Bethesda Softworks,2.128,0.8240000000000001,0.032,0.264,3.24,8.4,8.1,M
Forza Motorsport 2,X360,2007.0,Racing,Microsoft Game Studios,1.8800000000000001,1.016,0.024,0.328,3.24,9.0,8.3,E
Carnival Games,Wii,2007.0,Misc,Take-Two Interactive,1.6960000000000002,1.176,0.04000000000000001,0.336,3.24,5.6,6.0,E
Watch Dogs,PS4,2014.0,Action,Ubisoft,1.1199999999999999,1.52,0.08800000000000001,0.512,3.24,8.0,6.3,M
Tekken Tag Tournament,PS2,2000.0,Fighting,Namco Bandai Games,1.344,1.2080000000000002,0.40800000000000003,0.27999999999999997,3.24,8.5,8.5,T
Far Cry 4,PS4,2014.0,Shooter,Ubisoft,0.9039999999999999,1.7440000000000002,0.08000000000000002,0.504,3.232,8.5,7.7,M
Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.136,0.6960000000000001,0.04000000000000001,0.30400000000000005,3.176,8.9,8.6,M
The Witcher 3: Wild Hunt,PS4,2015.0,Role-Playing,Namco Bandai Games,0.8160000000000001,1.704,0.18400000000000002,0.472,3.176,9.2,9.2,M
Assassin's Creed: Unity,PS4,2014.0,Action,Ubisoft,0.952,1.656,0.064,0.496,3.168,7.0,4.9,M
Batman: Arkham Knight,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,1.2240000000000002,1.352,0.08000000000000002,0.512,3.16,8.7,7.6,M
The Legend of Zelda: Skyward Sword,Wii,2011.0,Action,Nintendo,1.6239999999999999,0.9279999999999999,0.296,0.30400000000000005,3.16,9.3,8.0,E10+
Fallout 3,PS3,2008.0,Role-Playing,Bethesda Softworks,1.72,0.9039999999999999,0.05600000000000001,0.472,3.152,9.0,8.0,M
Professor Layton and the Diabolical Box,DS,2007.0,Puzzle,Nintendo,0.7200000000000001,1.4080000000000001,0.7360000000000001,0.296,3.152,8.4,8.8,E10+
EA Sports Active,Wii,2009.0,Sports,Electronic Arts,1.672,1.08,0.048,0.32000000000000006,3.12,8.1,8.7,E
Tony Hawk's Underground,PS2,2003.0,Sports,Activision,1.832,0.9359999999999999,0.008,0.336,3.12,9.0,8.7,T
Monster Hunter 4 Ultimate,3DS,2014.0,Role-Playing,Nintendo,0.544,0.384,2.096,0.08800000000000001,3.112,8.6,8.7,T
The Elder Scrolls V: Skyrim,PC,2011.0,Role-Playing,Bethesda Softworks,0.9279999999999999,1.6960000000000002,0.0,0.48,3.104,9.4,8.1,M
NBA 2K16,PS4,2015.0,Sports,Take-Two Interactive,1.9920000000000002,0.528,0.024,0.5519999999999999,3.104,8.7,6.7,E10+
Tekken 5,PS2,2005.0,Fighting,Namco Bandai Games,0.7440000000000001,1.552,0.248,0.5599999999999999,3.096,8.8,8.6,T
MotorStorm,PS3,2006.0,Racing,Sony Computer Entertainment,1.2240000000000002,1.2800000000000002,0.048,0.536,3.096,8.4,7.4,T
World Soccer Winning Eleven 8 International,PS2,2004.0,Sports,Konami Digital Entertainment,0.128,1.512,0.8960000000000001,0.544,3.08,9.1,9.1,E
Sports Champions,PS3,2010.0,Sports,Sony Computer Entertainment,1.704,0.8960000000000001,0.08000000000000002,0.4,3.072,7.6,7.9,E10+
Call of Duty: Ghosts,PS4,2013.0,Shooter,Activision,1.4240000000000002,1.144,0.04000000000000001,0.45599999999999996,3.064,7.8,3.7,M
Flash Focus: Vision Training in Minutes a Day,DS,2007.0,Misc,Nintendo,0.6880000000000001,1.2480000000000002,0.8400000000000001,0.27999999999999997,3.064,5.9,4.0,E
Tom Clancy's The Division,PS4,2016.0,Shooter,Ubisoft,1.08,1.36,0.12,0.48,3.04,8.0,7.0,M
Big Brain Academy: Wii Degree,Wii,2007.0,Misc,Nintendo,0.8400000000000001,1.528,0.328,0.336,3.032,6.8,6.9,E
LEGO Indiana Jones: The Original Adventures,X360,2008.0,Action,Activision,1.92,0.808,0.0,0.288,3.008,7.7,7.5,E10+
The Sims: Unleashed,PC,2002.0,Simulation,Electronic Arts,1.6239999999999999,1.2480000000000002,0.0,0.136,3.008,7.9,8.0,T
Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.096,1.6,0.11200000000000002,0.17600000000000002,2.984,6.4,7.5,E
Super Paper Mario,Wii,2007.0,Platform,Nintendo,1.56,0.6880000000000001,0.472,0.248,2.968,8.5,7.9,E
Spyro: Year of the Dragon,PS,2000.0,Platform,Sony Computer Entertainment,1.544,1.2640000000000002,0.0,0.15200000000000002,2.968,9.1,8.8,E
Assassin's Creed IV: Black Flag,PS3,2013.0,Action,Ubisoft,1.064,1.344,0.10400000000000001,0.45599999999999996,2.968,8.8,8.1,M
FIFA Soccer 2005,PS2,2004.0,Sports,Electronic Arts,0.46399999999999997,1.984,0.032,0.472,2.9600000000000004,8.1,7.6,E
Tony Hawk's Pro Skater 4,PS2,2002.0,Sports,Activision,1.704,0.944,0.008,0.27999999999999997,2.936,9.4,8.5,T
MySims,DS,2007.0,Simulation,Electronic Arts,1.2640000000000002,1.2720000000000002,0.064,0.328,2.9280000000000004,6.7,7.3,E
Midnight Club 3: DUB Edition,PSP,2005.0,Racing,Take-Two Interactive,1.32,0.968,0.0,0.6320000000000001,2.92,7.4,8.4,E10+
SOCOM: U.S. Navy SEALs,PS2,2002.0,Shooter,Sony Computer Entertainment,2.024,0.6480000000000001,0.048,0.192,2.92,8.2,7.9,M
Jak and Daxter: The Precursor Legacy,PS2,2001.0,Platform,Sony Computer Entertainment,1.6640000000000001,0.8720000000000001,0.12,0.264,2.9120000000000004,9.0,8.7,E
Pro Evolution Soccer 2008,PS2,2007.0,Sports,Konami Digital Entertainment,0.04000000000000001,0.0,0.512,2.3440000000000003,2.904,8.2,7.9,E
Resident Evil 4,PS2,2005.0,Action,Capcom,1.6640000000000001,0.664,0.36800000000000005,0.2,2.8960000000000004,9.6,8.9,M
Guitar Hero: World Tour,Wii,2008.0,Misc,Activision,1.8559999999999999,0.768,0.0,0.272,2.8960000000000004,8.6,7.6,T
FIFA Soccer 10,PS3,2009.0,Sports,Electronic Arts,0.48,1.9600000000000002,0.04000000000000001,0.41600000000000004,2.8960000000000004,9.1,7.6,E
Star Wars: Battlefront,PS2,2004.0,Shooter,LucasArts,1.544,0.976,0.024,0.35200000000000004,2.888,8.2,8.7,T
The Simpsons: Road Rage,PS2,2001.0,Racing,Electronic Arts,1.616,0.9359999999999999,0.0,0.336,2.888,6.4,7.7,T
Luigi's Mansion,GC,2001.0,Action,Nintendo,1.904,0.536,0.36800000000000005,0.08000000000000002,2.8800000000000003,7.8,8.5,E
Battlefield 4,PS4,2013.0,Shooter,Electronic Arts,1.08,1.2400000000000002,0.136,0.40800000000000003,2.872,8.5,6.9,M
Star Wars: Battlefront II,PS2,2005.0,Shooter,LucasArts,1.7440000000000002,0.8160000000000001,0.024,0.296,2.872,8.4,9.0,T
Cooking Mama 2: Dinner With Friends,DS,2007.0,Simulation,505 Games,1.2800000000000002,1.192,0.08000000000000002,0.31200000000000006,2.8640000000000003,7.0,8.0,E
Grand Theft Auto: Liberty City Stories,PS2,2006.0,Action,Take-Two Interactive,1.2480000000000002,1.1199999999999999,0.05600000000000001,0.4,2.8320000000000003,7.8,7.8,M
The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,0.984,1.4160000000000001,0.04000000000000001,0.392,2.8320000000000003,7.2,6.8,M
James Bond 007: Agent Under Fire,PS2,2001.0,Shooter,Electronic Arts,1.52,0.9039999999999999,0.08000000000000002,0.328,2.824,7.2,7.9,T
FIFA Soccer 11,X360,2010.0,Sports,Electronic Arts,0.568,1.9120000000000001,0.016,0.32000000000000006,2.8160000000000003,8.8,7.5,E
Left 4 Dead,X360,2008.0,Shooter,Electronic Arts,2.128,0.392,0.04000000000000001,0.24,2.808,8.9,7.9,M
Assassin's Creed: Unity,XOne,2014.0,Action,Ubisoft,1.816,0.7200000000000001,0.0,0.264,2.8000000000000003,7.2,4.1,M
Resident Evil 5,X360,2009.0,Action,Capcom,1.688,0.7440000000000001,0.096,0.272,2.8000000000000003,8.3,7.5,M
Assassin's Creed: Brotherhood,X360,2010.0,Action,Ubisoft,2.2800000000000002,0.30400000000000005,0.024,0.192,2.7920000000000003,8.9,8.3,M
Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.04,1.136,0.21600000000000003,0.4,2.7920000000000003,8.0,5.8,M
Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,1.7600000000000002,0.76,0.016,0.248,2.7840000000000003,9.2,8.7,T
Battlefield 4,X360,2013.0,Shooter,Electronic Arts,1.72,0.808,0.016,0.248,2.7840000000000003,7.9,5.6,M
Battlefield: Bad Company 2,X360,2010.0,Shooter,Electronic Arts,1.6800000000000002,0.808,0.032,0.256,2.7760000000000002,8.8,8.6,M
Guitar Hero: On Tour,DS,2008.0,Misc,Activision,1.6800000000000002,0.808,0.008,0.27999999999999997,2.7680000000000002,7.1,8.8,E10+
Clubhouse Games,DS,2006.0,Misc,Nintendo,0.472,1.4320000000000002,0.584,0.272,2.7600000000000002,8.3,8.4,E
Borderlands,X360,2009.0,Shooter,Take-Two Interactive,1.92,0.568,0.024,0.23199999999999998,2.7520000000000002,8.4,8.2,M
Tekken 4,PS2,2002.0,Fighting,Namco Bandai Games,1.2400000000000002,1.016,0.264,0.23199999999999998,2.7520000000000002,7.9,8.3,T
Grand Theft Auto 2,PS,1998.0,Action,Take-Two Interactive,0.9039999999999999,1.656,0.0,0.17600000000000002,2.736,7.0,8.0,T
Metal Gear Solid V: The Phantom Pain,PS4,2015.0,Action,Konami Digital Entertainment,0.8720000000000001,1.088,0.392,0.384,2.728,9.3,8.2,M
Spider-Man 2,PS2,2004.0,Action,Activision,1.4000000000000001,0.96,0.016,0.34400000000000003,2.728,8.0,8.9,T
FIFA Soccer 2003,PS2,2002.0,Sports,Electronic Arts,0.36800000000000005,1.8239999999999998,0.04000000000000001,0.488,2.72,8.8,6.7,E
LittleBigPlanet 2,PS3,2011.0,Platform,Sony Computer Entertainment,1.4640000000000002,0.8400000000000001,0.048,0.36800000000000005,2.712,9.1,8.4,E
Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment,1.2480000000000002,1.176,0.15200000000000002,0.136,2.712,6.8,8.2,E
Assassin's Creed Syndicate,PS4,2015.0,Action,Ubisoft,0.6480000000000001,1.592,0.05600000000000001,0.41600000000000004,2.712,7.6,6.8,M
LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment,1.6320000000000001,0.8160000000000001,0.0,0.256,2.704,7.6,7.9,E10+
Destiny,XOne,2014.0,Shooter,Activision,1.7120000000000002,0.7360000000000001,0.0,0.248,2.696,7.5,5.5,T
Far Cry 3,PS3,2012.0,Shooter,Ubisoft,0.7040000000000001,1.36,0.08000000000000002,0.536,2.68,9.0,8.5,M
James Bond 007: Nightfire,PS2,2002.0,Shooter,Electronic Arts,1.16,1.032,0.096,0.36800000000000005,2.664,7.7,8.5,T
Star Wars Episode III: Revenge of the Sith,PS2,2005.0,Action,LucasArts,1.176,1.1119999999999999,0.024,0.34400000000000003,2.656,6.0,7.2,T
The Legend of Zelda: Spirit Tracks,DS,2009.0,Action,Nintendo,1.1199999999999999,0.7280000000000001,0.592,0.20800000000000002,2.648,8.7,7.8,E10+
Max Payne,PS2,2001.0,Shooter,Take-Two Interactive,1.592,0.8400000000000001,0.04000000000000001,0.17600000000000002,2.648,8.0,8.5,M
Assassin's Creed IV: Black Flag,X360,2013.0,Action,Ubisoft,1.52,0.8880000000000001,0.008,0.23199999999999998,2.64,8.6,7.9,M
The Lord of the Rings: The Return of the King,PS2,2003.0,Action,Electronic Arts,1.2000000000000002,1.024,0.04000000000000001,0.36800000000000005,2.624,8.5,8.7,T
Gears of War: Ultimate Edition,XOne,2015.0,Shooter,Microsoft Game Studios,2.088,0.264,0.0,0.272,2.624,8.2,7.5,M
True Crime: Streets of LA,PS2,2003.0,Action,Activision,1.512,0.8400000000000001,0.016,0.248,2.616,7.7,8.0,M
Professor Layton and the Unwound Future,DS,2008.0,Puzzle,Nintendo,0.48,1.2560000000000002,0.656,0.21600000000000003,2.608,8.6,9.2,E10+
FIFA 16,XOne,2015.0,Sports,Electronic Arts,0.7120000000000001,1.6960000000000002,0.0,0.192,2.6,8.4,4.4,E
Wii Music,Wii,2008.0,Misc,Nintendo,1.08,0.8880000000000001,0.36800000000000005,0.256,2.6,6.3,4.6,E
Madden NFL 16,PS4,2015.0,Sports,Electronic Arts,1.8719999999999999,0.24,0.0,0.48,2.5920000000000005,8.3,5.9,E
Gran Turismo 6,PS3,2013.0,Racing,Sony Computer Entertainment,0.576,1.336,0.32000000000000006,0.35200000000000004,2.584,8.1,7.7,E
Halo: The Master Chief Collection,XOne,2014.0,Shooter,Microsoft Game Studios,1.528,0.8,0.024,0.23199999999999998,2.584,8.5,7.2,M
Super Mario Maker,WiiU,2015.0,Platform,Nintendo,0.944,0.7120000000000001,0.752,0.16000000000000003,2.568,8.8,8.7,E
God of War: Chains of Olympus,PSP,2008.0,Action,Sony Computer Entertainment,1.184,0.8,0.032,0.528,2.5440000000000005,9.1,8.6,M
Enter the Matrix,PS2,2003.0,Action,Atari,1.4240000000000002,0.8960000000000001,0.072,0.15200000000000002,2.5440000000000005,6.2,8.1,T
Crisis Core: Final Fantasy VII,PSP,2007.0,Role-Playing,Square Enix,1.08,0.472,0.6400000000000001,0.34400000000000003,2.5440000000000005,8.3,8.0,T
Dance Central,X360,2010.0,Misc,MTV Games,1.72,0.6080000000000001,0.008,0.20800000000000002,2.536,8.2,7.6,T
L.A. Noire,PS3,2011.0,Adventure,Take-Two Interactive,1.016,1.032,0.096,0.392,2.536,8.9,7.7,M
Ace Combat 04: Shattered Skies,PS2,2001.0,Simulation,Sony Computer Entertainment Europe,1.6480000000000001,0.44800000000000006,0.30400000000000005,0.136,2.536,8.9,9.1,E
Animal Crossing,GC,2001.0,Simulation,Nintendo,1.536,0.128,0.792,0.072,2.52,8.7,8.9,E
FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts,0.544,0.0,0.0,1.968,2.5120000000000005,8.3,6.5,E
Spider-Man,PS,2000.0,Action,Activision,1.36,1.0,0.016,0.128,2.504,8.7,9.0,E
Mario Party 9,Wii,2012.0,Misc,Nintendo,0.8480000000000001,0.8720000000000001,0.6080000000000001,0.17600000000000002,2.504,7.3,6.8,E
Sonic Rush,DS,2005.0,Platform,Sega,0.968,1.2480000000000002,0.048,0.23199999999999998,2.4960000000000004,8.2,8.5,E
Rhythm Heaven,DS,2008.0,Misc,Nintendo,0.44000000000000006,0.4,1.544,0.10400000000000001,2.488,8.3,9.0,E
Fallout: New Vegas,PS3,2010.0,Role-Playing,Bethesda Softworks,1.2160000000000002,0.8240000000000001,0.08000000000000002,0.36800000000000005,2.488,8.2,7.8,M
Personal Trainer: Cooking,DS,2006.0,Misc,Nintendo,0.7200000000000001,0.8,0.8240000000000001,0.136,2.488,8.1,7.8,E
The Elder Scrolls IV: Oblivion,PS3,2007.0,Role-Playing,Ubisoft,1.352,0.68,0.11200000000000002,0.34400000000000003,2.4800000000000004,9.3,8.0,M
The Legend of Zelda: A Link Between Worlds,3DS,2013.0,Action,Nintendo,1.1199999999999999,0.808,0.36800000000000005,0.18400000000000002,2.4800000000000004,9.1,8.9,E
Resident Evil 6,PS3,2012.0,Shooter,Capcom,0.7040000000000001,0.752,0.7040000000000001,0.32000000000000006,2.4800000000000004,7.4,5.4,M
Mass Effect 2,X360,2010.0,Role-Playing,Electronic Arts,1.592,0.6480000000000001,0.024,0.21600000000000003,2.4800000000000004,9.6,8.9,M
Dragon Ball Z: Budokai,PS2,2002.0,Fighting,Atari,1.736,0.22400000000000003,0.44000000000000006,0.064,2.472,6.7,7.9,T
Madden NFL 2002,PS2,2001.0,Sports,Electronic Arts,2.0,0.128,0.008,0.336,2.4640000000000004,9.4,7.9,E
The Sims: Vacation,PC,2002.0,Simulation,Electronic Arts,1.3760000000000001,0.968,0.0,0.11200000000000002,2.456,7.5,7.8,T
Animal Crossing: Happy Home Designer,3DS,2015.0,Simulation,Nintendo,0.40800000000000003,0.8160000000000001,1.1199999999999999,0.096,2.44,6.6,6.9,E
The Sims 4,PC,2014.0,Simulation,Electronic Arts,0.8,1.4560000000000002,0.0,0.18400000000000002,2.44,7.0,3.9,T
Borderlands 2,X360,2012.0,Shooter,Take-Two Interactive,1.512,0.7040000000000001,0.032,0.2,2.44,8.9,8.2,M
LEGO Batman: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,1.4000000000000001,0.808,0.0,0.23199999999999998,2.44,7.2,8.0,E10+
Kung Fu Panda,X360,2008.0,Action,Activision,1.528,0.672,0.0,0.23199999999999998,2.4320000000000004,7.5,7.4,E10+
Mass Effect 3,X360,2012.0,Role-Playing,Electronic Arts,1.552,0.672,0.024,0.192,2.4320000000000004,9.3,5.8,M
Heavy Rain,PS3,2010.0,Adventure,Sony Computer Entertainment,1.032,0.968,0.048,0.376,2.424,8.7,7.7,M
Saints Row 2,X360,2008.0,Action,THQ,1.552,0.6320000000000001,0.016,0.22400000000000003,2.424,8.1,8.1,M
Tom Clancy's Splinter Cell,XB,2002.0,Action,Ubisoft,1.4800000000000002,0.8320000000000001,0.0,0.10400000000000001,2.4160000000000004,9.3,8.5,T
FIFA 14,PS4,2013.0,Sports,Electronic Arts,0.488,1.4800000000000002,0.08800000000000001,0.35200000000000004,2.408,8.7,6.3,E
Killzone 2,PS3,2009.0,Shooter,Sony Computer Entertainment,1.1199999999999999,0.8480000000000001,0.064,0.376,2.408,9.1,8.1,M
Far Cry 3,X360,2012.0,Shooter,Ubisoft,1.1039999999999999,1.056,0.016,0.22400000000000003,2.4000000000000004,9.1,8.6,M
Epic Mickey,Wii,2010.0,Platform,Disney Interactive Studios,1.6320000000000001,0.504,0.096,0.17600000000000002,2.4000000000000004,7.3,7.0,E
NBA 2K13,X360,2012.0,Sports,Take-Two Interactive,2.08,0.16000000000000003,0.008,0.15200000000000002,2.4000000000000004,8.8,7.2,E
Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007.0,Fighting,Atari,0.9199999999999999,0.0,0.6080000000000001,0.8720000000000001,2.4000000000000004,7.3,9.2,T
The Sims: Livin Large,PC,2000.0,Misc,Electronic Arts,1.336,0.944,0.0,0.10400000000000001,2.3920000000000003,8.2,6.6,T
World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment,0.096,1.008,0.9279999999999999,0.36000000000000004,2.3920000000000003,9.3,9.1,E
Devil May Cry,PS2,2001.0,Action,Capcom,1.088,0.6880000000000001,0.512,0.10400000000000001,2.3920000000000003,9.4,8.5,M
Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts,1.2640000000000002,0.808,0.0,0.30400000000000005,2.368,8.5,5.9,T
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.808,1.144,0.04000000000000001,0.376,2.368,8.4,8.1,M
Sonic Heroes,PS2,2003.0,Platform,Sega,0.8320000000000001,1.096,0.048,0.392,2.368,6.4,7.8,E
Hitman 2: Silent Assassin,PS2,2002.0,Action,Eidos Interactive,1.088,0.9199999999999999,0.032,0.328,2.368,8.5,7.8,M
Titanfall,XOne,2014.0,Shooter,Electronic Arts,1.4720000000000002,0.6400000000000001,0.032,0.21600000000000003,2.3600000000000003,8.6,6.4,M
Battlefield: Bad Company 2,PS3,2010.0,Shooter,Electronic Arts,1.064,0.8800000000000001,0.064,0.35200000000000004,2.3600000000000003,8.8,8.5,M
SOCOM II: U.S. Navy SEALs,PS2,2003.0,Shooter,Sony Computer Entertainment,1.7760000000000002,0.40800000000000003,0.048,0.12,2.352,8.7,9.0,M
Pac-Man Collection,GBA,2001.0,Puzzle,Atari,1.656,0.6160000000000001,0.04000000000000001,0.04000000000000001,2.352,7.9,7.8,E
Street Fighter IV,X360,2009.0,Fighting,Capcom,1.4560000000000002,0.5599999999999999,0.12,0.20800000000000002,2.352,9.3,7.3,T
inFAMOUS,PS3,2009.0,Action,Sony Computer Entertainment,1.4080000000000001,0.544,0.096,0.296,2.3440000000000003,8.5,8.3,T
Kirby Super Star Ultra,DS,2008.0,Platform,Nintendo,1.2400000000000002,0.032,0.952,0.12,2.336,7.6,8.8,E
Call of Duty: Ghosts,XOne,2013.0,Shooter,Activision,1.504,0.6160000000000001,0.0,0.21600000000000003,2.336,7.8,4.3,M
Mass Effect,X360,2007.0,Role-Playing,Microsoft Game Studios,1.4640000000000002,0.6320000000000001,0.024,0.21600000000000003,2.3280000000000003,9.1,8.7,M
Sonic Mega Collection Plus,PS2,2004.0,Misc,Sega,1.2320000000000002,0.9119999999999999,0.0,0.17600000000000002,2.32,7.3,8.6,E
World Soccer Winning Eleven 7 International,PS2,2003.0,Sports,Konami Digital Entertainment,0.064,0.992,0.9039999999999999,0.36000000000000004,2.32,9.3,9.0,E
Sega Superstars Tennis,X360,2008.0,Sports,Sega,1.4000000000000001,0.6880000000000001,0.0,0.22400000000000003,2.3120000000000003,6.7,6.8,E10+
Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment,0.792,0.256,1.1039999999999999,0.16000000000000003,2.3120000000000003,8.5,8.9,E
Cooking Mama: Cook Off,Wii,2007.0,Simulation,505 Games,1.128,0.8960000000000001,0.04000000000000001,0.24,2.3120000000000003,6.1,5.3,E
Call of Duty: Finest Hour,PS2,2004.0,Shooter,Activision,1.2080000000000002,0.8960000000000001,0.008,0.192,2.3120000000000003,7.6,7.7,T
WarioWare: Smooth Moves,Wii,2006.0,Puzzle,Nintendo,0.6880000000000001,0.8320000000000001,0.584,0.20800000000000002,2.3120000000000003,8.3,7.4,E10+
Madden NFL 13,X360,2012.0,Sports,Electronic Arts,2.024,0.12,0.0,0.136,2.288,8.1,5.8,E
The Elder Scrolls III: Morrowind,XB,2002.0,Role-Playing,Ubisoft,1.672,0.504,0.024,0.08800000000000001,2.288,8.7,8.7,T
Assassin's Creed IV: Black Flag,PS4,2013.0,Action,Ubisoft,0.8560000000000001,1.048,0.048,0.336,2.2800000000000002,8.3,7.8,M
Mortal Kombat,PS3,2011.0,Fighting,Warner Bros. Interactive Entertainment,1.584,0.42400000000000004,0.0,0.272,2.272,8.4,8.4,M
Madden NFL 10,X360,2009.0,Sports,Electronic Arts,2.016,0.072,0.0,0.17600000000000002,2.2640000000000002,8.5,6.1,E
BioShock,X360,2007.0,Shooter,Take-Two Interactive,1.32,0.68,0.04000000000000001,0.22400000000000003,2.2640000000000002,9.6,8.9,M
Metroid Prime,GC,2002.0,Shooter,Nintendo,1.568,0.536,0.08000000000000002,0.072,2.256,9.7,9.3,T
Assassin's Creed: Brotherhood,PS3,2010.0,Action,Ubisoft,1.4960000000000002,0.44000000000000006,0.08800000000000001,0.23199999999999998,2.256,9.0,8.2,M
Medal of Honor,PS3,2010.0,Shooter,Electronic Arts,1.024,0.8320000000000001,0.05600000000000001,0.336,2.248,7.5,7.5,M
inFAMOUS: Second Son,PS4,2014.0,Action,Sony Computer Entertainment,1.024,0.784,0.05600000000000001,0.36800000000000005,2.232,8.0,7.9,T
NBA Street,PS2,2001.0,Sports,Electronic Arts,1.752,0.17600000000000002,0.0,0.30400000000000005,2.232,8.9,8.6,E
Jak II,PS2,2003.0,Platform,Sony Computer Entertainment,1.344,0.592,0.0,0.288,2.2239999999999998,8.7,8.2,T
Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts,0.8400000000000001,0.984,0.024,0.376,2.2239999999999998,8.9,7.2,E10+
Skylanders: Spyro's Adventure,Wii,2011.0,Action,Activision,1.08,0.9039999999999999,0.0,0.24,2.2239999999999998,8.1,5.6,E10+
